Month,DayOfWeek,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
1,Monday,0.7507586923260483,0.721696775733075,0.717092685391839,0.7369688802796144,0.8008197526705129,0.9066689125643942,1.5028873822658302,1.3872685672576184,1.1700004211058241,1.14576718462683,1.060355694052582,0.9667242177959322,0.9370109908620036,0.918010696087927,0.9063994048371022,0.879830434721579,0.9110933310874357,1.3371625889586054,1.4039106694178916,1.1205906711023148,1.0467006358697941,0.9788745245013406,0.888544517904016,0.8048623685798909
1,Tuesday,0.6262896561818382,0.6017573529294783,0.5985500167844228,0.6312533906920432,0.7210206201804445,0.8726245268940546,1.5447141795758235,1.4949622867543062,1.1849197927322654,1.1287532276206371,1.0224147613827819,0.9487414864793917,0.9110743780615663,0.888222108028045,0.8820938050365996,0.8768818838008843,0.9295738347553689,1.4905712908414326,1.6443706955114794,1.2278560962455394,1.0859887456865625,1.0003643253855248,0.8845756722917021,0.8024258661478079
1,Wednesday,0.5682863134496204,0.5511943181882185,0.5571419720753145,0.5807673750157233,0.6908290105829938,1.0539062455998063,3.402238255354859,3.412947036217232,1.558105086483168,0.8988917613353683,0.8578889959016008,0.7878538694482461,0.7400773870875081,0.7102940596680353,0.68190752975235,0.6740824598655394,0.6926763879267132,0.9609816632779309,1.031136944355267,0.8322359836815001,0.7749222280422119,0.7176234917309212,0.6610306638355232,0.602980961124347
1,Thursday,0.7083537418815238,0.6782864246168645,0.6842065244876055,0.7087781218005734,0.7894527444118892,1.0263203962293845,1.9187701469945946,1.6970104202952625,1.239146925632724,1.0938816793420698,1.036229667339191,0.9464520954642628,0.9051387103447911,0.8820948807404015,0.8512000226335956,0.8496934739209699,0.8760474668939457,1.246722107187758,1.2904756768417647,1.0419375772504074,0.9868106257658732,0.9118651320617263,0.8491417800262056,0.7819836578366173
1,Friday,0.7902096800862971,0.7419509775359637,0.7381006747872099,0.7576356464020535,0.8228781997275655,0.9827720605025078,1.585285386959363,1.3857546672125856,1.1443902899931497,1.099037030621324,1.0502350338180988,0.9860790689983701,0.9463004810909978,0.917411399730715,0.8914041400596837,0.8736880231175642,0.904065258300985,1.3253545191845864,1.3180082360259207,1.0777776902907805,1.011401305480973,0.9552766470083383,0.8772784894845003,0.8177050935804666
1,Saturday,0.8808259102664092,0.816665982513033,0.7823570460982716,0.77410615327778,0.8165182053281883,0.8750872295882763,1.0550059521366117,1.1682771643200196,1.3572102951438774,1.313960839046016,1.1530561142810227,1.0665818316161075,0.9647879807889659,0.9073026558844053,0.8836829358400722,0.864718197118345,0.8883871762242929,1.1917244776487008,1.3520873527359303,1.1207175403308567,1.0299330897746397,0.9795410697426212,0.9092976478798078,0.8481671524157464
1,Sunday,0.8488734831778374,0.7760102946290641,0.7410399267735688,0.7512189786068609,0.7851986844834472,0.8481552532431281,1.0595377529928829,1.1539478395829315,1.2383770067354696,1.1876303468658447,1.0898024764485594,1.023849155202678,0.9641865375228704,0.9303554309431206,0.8994220106516804,0.8976635856391163,0.9223063023644831,1.2745609355151288,1.5443677254710548,1.1946145138171547,1.0839080376740495,1.0132738385778222,0.9147525047753005,0.8569473783059475
2,Monday,0.6614284376777985,0.6128583877681831,0.5990594234107064,0.6295381380040475,0.7034014879259061,0.8577251874311311,1.401934447717337,1.291398693563604,1.132609775946878,1.1234488768536055,1.0633556834304398,1.0498447976608019,1.0456388502783556,1.0671871286486951,1.0644791899230108,1.0837228395906402,1.063557338441927,1.2007979776883133,1.6544929456755804,1.1513636920151817,1.0323872352377728,0.9485851740354767,0.8381934591756629,0.722990831898942
2,Tuesday,0.6226360734904731,0.5668409847454012,0.5431939246012988,0.5818673444825396,0.6668171630761632,0.8225884301519972,1.2359031218858778,1.1126390792613037,1.0640877734970835,1.0774378859328677,1.0619625313828664,1.0568439905162317,1.058729768730255,1.1012645440021152,1.1131479400492148,1.1400277628459288,1.142422401847863,1.267662021649033,1.8382446298349568,1.1765460076254286,1.0699845720393468,0.9970678144304439,0.8822448742876884,0.7998393596336202
2,Wednesday,0.6809172172561212,0.6281503183951688,0.6075517952704117,0.6287183473347484,0.7067774821369847,0.8541361475679392,1.3722682292445214,1.1582708003228797,1.0541720230799128,1.0418248677090496,1.0418547639690274,1.0534246165804657,1.0490298663637179,1.0659212532512183,1.0836497354180992,1.1214984005500912,1.0782086161021256,1.1968668719543185,1.6963137911447277,1.201082244611199,1.09166193309217,0.9869652306496457,0.8364973541809919,0.7642380938144637
2,Thursday,0.6423465306017114,0.6100802601357455,0.601762994805396,0.6261249138226609,0.6775326920879065,0.8768226276807145,1.626497273662362,1.3323551206851423,1.1146905173589734,1.077026872582887,1.0666450378442947,1.0371511891551117,1.017154359743846,1.0246457973108982,1.016181062737103,1.022463252507899,1.029069874614276,1.1694900882234749,1.60924337217919,1.1474876771013447,1.0608347496525257,0.9867756955939877,0.8666472498829463,0.7609707900296044
2,Friday,0.7081597629929367,0.6624636450674712,0.6397745542569142,0.6740249652257168,0.737641129396463,0.8551908521054248,1.5406615242878046,1.2598370576440197,1.1579818270498763,1.1299745289665264,1.0785266542623335,1.0621673862384162,1.0264429069494374,1.0332062792420111,1.0532073631157757,1.0288129775818777,1.0269920696569539,1.1787054934335315,1.5132322922123669,1.0674277869104178,0.9938110808027893,0.9526238777390393,0.8480228336073125,0.771111151254584
2,Saturday,0.8068133144483365,0.7394895269728734,0.7199072918336403,0.730218710336908,0.770392249092758,0.84944645761781,0.9540427119766443,1.0365655933927036,1.186002328215289,1.2989864642923776,1.2280048035863975,1.0894470882856084,1.0458994768085057,1.0717568565414703,1.058418232606051,1.0388044640768994,1.0212088325025162,1.151536333034642,1.5157785199803442,1.0703693873850673,1.0238261038657308,0.9445511616112512,0.8687133588578606,0.7798207326783148
2,Sunday,0.7474681762395344,0.6896400915146661,0.6374537711531996,0.6569703397358976,0.6856711758869242,0.7357582350899157,0.900419032207805,0.9701538638158991,1.142654089322469,1.1935611724154898,1.1388491784727328,1.092698233941882,1.0842027864411783,1.0698687688434656,1.0699999726658702,1.061963738543583,1.0514674327512075,1.2203595531416482,1.7611489081381904,1.2373832490986572,1.0970607610368381,1.0176168465707969,0.9197387950568959,0.8178918279152533
3,Monday,0.5722562275057613,0.5199236350036699,0.4909146359092685,0.5034717720913358,0.5630789978539832,0.7189576010124796,1.1663811217671016,1.114720033873677,0.9636762638975807,0.9758081138274922,0.9959980190614044,1.031722064242473,1.0236863924254278,1.121323162525566,1.2385454837118164,1.389880239018335,1.5493178166027648,1.42829030263407,1.5683661640019437,1.425962419990692,1.1859890563401694,0.9300562664903345,0.8088720681129508,0.7128021420997016
3,Tuesday,0.5852632124486596,0.5292908876536971,0.5035228877573495,0.508373822572913,0.5717262020445446,0.7062878169497674,2.2303727601352663,1.9896710330262626,1.177554061232687,0.9466785866987989,0.8750962024332414,0.9066065482437387,0.9295137404283438,1.043510708594084,1.157238180381182,1.2563299257589302,1.3244917790647956,1.13503582487918,1.2235342895272152,1.1480131120353454,0.984262966274083,0.8392946450551302,0.7598761353182778,0.6684546714865058
3,Wednesday,0.6905372686343171,0.6305072536268134,0.6004922461230614,0.6042861430715357,0.6563441720860429,0.7990955477738869,1.347793896948474,1.1719299649824912,0.9826193096548274,1.0095127563781892,1.01208204102051,1.0162121060530265,1.0452666333166583,1.1535847923961982,1.234745372686343,1.3218129064532267,1.349018509254627,1.1536328164082041,1.329640820410205,1.2232436218109053,1.1343511755877937,0.9373326663331665,0.8474797398699349,0.7484782391195596
3,Thursday,0.6955127765442286,0.6126156493314339,0.5595850048307665,0.5622188993691588,0.6217872463847641,0.7349506438735496,1.1224388609190021,1.0773804507800757,0.985076557358737,1.0056773753554487,1.0050189017208504,1.0290531893836805,1.0402942750028907,1.118323400702764,1.1962584587405518,1.2960642482132045,1.4225147029715584,1.2866809989201817,1.4243960562132674,1.3464845150910008,1.2256781200577733,0.9755286896570646,0.8818137813044443,0.7746471972736056
3,Friday,0.7006172929844022,0.6273733876184316,0.5946384196831287,0.5945681729708213,0.6455672861060784,0.7781696633719006,1.1773114827032105,1.0579623184927398,1.0038255188744136,1.0836023684849831,1.0509844784035263,1.0444515341589273,1.063441562052726,1.1489083953602048,1.228099855701545,1.3652214381258176,1.3818699089426991,1.2071429198631358,1.2640661724029938,1.181057974026278,1.108844353774151,0.9954661601098189,0.8925078954377688,0.8043014403502969
3,Saturday,0.7276169271662744,0.6569888408337972,0.6200555428224446,0.6119116434543707,0.6541789574260992,0.697017773107868,0.7813619004813116,0.8345353720863087,0.970909967644669,1.1035459895165156,1.1199052259664186,1.1659587387671637,1.15426676628259,1.1798652803781438,1.236443949672131,1.3948451736382932,1.4527097217798708,1.291903428117289,1.2198704000809628,1.2427542810538255,1.1759600186928685,0.9795063058665248,0.8996627544596483,0.828225040704614
3,Sunday,0.7883179469564908,0.7110374596304234,0.65085581801274,0.6242005045351471,0.6348705986297649,0.6625040704718943,0.7844073056742401,0.819991551514058,0.9379323488608781,1.0393241410463856,1.078793129881817,1.0422765457230516,1.0394277341929354,1.064989343104071,1.1225871325856975,1.2434544363225464,1.3807412537875208,1.2497736182620776,1.3227808882929704,1.5276104373083415,1.3796535257487494,1.103707281627017,0.9467895628908765,0.8439733649403108
4,Monday,0.5986301191822306,0.5421088886289495,0.5050103325925059,0.5103546873578456,0.5626545015011503,0.6971783574427158,1.0408182893385842,0.9463874917144306,0.9155066869419425,0.9399409937484566,0.9127825216724503,0.9453269388232541,1.0138469736551385,1.1536320037431278,1.3648483903250543,1.7317373052078866,2.0400670643740013,1.6139951391325822,1.1837849781001026,1.1300502982805005,1.1845543988250737,0.9128864974460952,0.8322220922525052,0.7216750497134168
4,Tuesday,0.6752608067699472,0.5690622464578422,0.5258370847183248,0.5154566012547879,0.581583273074614,0.7240099508403933,0.9476852020569161,0.9011916841049326,0.8750678509982487,0.9146563910365714,0.9422302695051241,1.0123618285148734,1.0544591771951595,1.1945611790633397,1.40633685167532,1.8107153748923495,1.8985466939541165,1.5118909473821502,1.1553409045137457,1.063458665075964,1.1589775262149404,0.963428551700063,0.86031421485606,0.7375667241442142
4,Wednesday,0.64622309970385,0.5861638696939783,0.5297295162882527,0.5331885488647582,0.5648410661401777,0.694507403751234,0.9327778874629813,0.8608963474827246,0.8559684106614018,0.9092754195459033,0.9369950641658441,1.0119565646594275,1.0740769990128334,1.1983178677196447,1.4005765054294175,1.6656426456071076,1.8432379072063179,1.5554037512339587,1.1401539980256663,1.1489911154985193,1.378045409674235,0.9502862783810465,0.8635024679170781,0.7192418558736426
4,Thursday,0.6825242939207835,0.5889578161207037,0.5208914282406881,0.5053383578322443,0.5502611816116569,0.6882543724923155,0.9153242393486066,0.8573537041898616,0.8590156750309553,0.8820352114568497,0.9488365170548388,0.9766435217244809,1.0385085258690723,1.171490998691508,1.3617494516943216,1.6893313461343675,2.0161690745261627,1.5644106721679831,1.1639253105342906,1.1339602243247209,1.2439727717911457,0.9694995276612722,0.9026486109933997,0.7688971665877712
4,Friday,0.6918707495969206,0.6337550522948913,0.574796050927534,0.5661220662555894,0.6015408369993634,0.7329517047793253,0.9167919910208194,0.848195228906857,0.8568210247750686,0.9283332095148792,0.9757028035844437,1.0191209157479,1.084175800787485,1.1939498956913184,1.4345084039265843,1.673235737619995,1.8551966605159012,1.4336650998612561,1.1215944068861798,1.0788268435731194,1.13568963197809,0.9603305751936084,0.8990826056489324,0.7837427039139346
4,Saturday,0.7507151819322461,0.6590097480938134,0.5889624553614516,0.550278930605154,0.5568342824051733,0.6223183090435286,0.7551163015152978,0.7640111958305184,0.880664028568671,0.9907383457195252,1.057009941125374,1.14683910819419,1.1804729273236174,1.2755371103175368,1.4193147379596567,1.582549946916321,1.6660785638451887,1.3394459994209054,1.128864009265515,1.1163787279220152,1.2553614515973364,1.0311591545217642,0.8950487404690667,0.7872908020461346
4,Sunday,0.8178763509917033,0.730081157120926,0.6688711371245019,0.6363671861352646,0.6297332234523322,0.6779712569386359,0.7708960576423125,0.8110944188808988,0.9146976799626787,0.9826156473559712,1.0033067056867528,1.0384741063776879,1.055539913725603,1.1190187982827324,1.2175910988168612,1.3286174928635577,1.4276830248239263,1.3069153101089837,1.1960122239188469,1.2987030068620822,1.5739014811328702,1.0772667580514892,0.9187915008004733,0.7979744629429063
5,Monday,0.6557038761426204,0.5717884084737953,0.5072160178890417,0.5010473828280622,0.5549127854141155,0.6396213633050666,0.7443119126256906,0.7564509051921182,0.7904444905460161,0.8224773311841026,0.9102261649265363,0.9877306582998434,1.1175363646544554,1.3444760423799915,1.5824972323757873,1.9957517197824086,2.0760320989331564,1.6071717726197057,1.164462052796907,1.0389523601454769,1.0924652692994745,0.928732070109475,0.8668474419441482,0.7431442781320051
5,Tuesday,0.6014803044445689,0.5517826287223905,0.5071931487786391,0.4977761313703174,0.5321492197572144,0.6174872843456707,0.7614526188033272,0.749910435975736,0.775860850407364,0.818422649584106,0.9057104072177636,0.9913604226934523,1.1241540160021057,1.3530674764391781,1.7134292419837152,2.093170956397552,2.2337828188174624,1.5433575176508147,1.113547685836211,1.026961817698826,1.0534971400440143,0.9040336711988906,0.8224390172572206,0.7079725385734583
5,Wednesday,0.5797993543559775,0.5303353067233035,0.4967431646731401,0.4841270345947344,0.5140394720386963,0.5768148934772148,0.6930223389440351,0.6836789415338178,0.7085890155730356,0.7498457957891123,0.8111459439523335,0.9012563138940644,1.0223135082888737,1.2834368780165206,1.736701873978596,2.3317796331741483,2.7928618817788915,1.9809359082786995,1.0635533313408665,0.9234023701876097,0.9533826362879072,0.7979532702950759,0.7396036686824495,0.6446774641408971
5,Thursday,0.6222220751654802,0.5546237672738823,0.5140846351990974,0.5009421741640789,0.5372526896218565,0.6293888854882017,0.7571209010460698,0.72779852196945,0.7455666528249509,0.7841006662221875,0.8583496152719897,0.9189002288019086,1.071249542975219,1.273250360243063,1.676358625070932,2.1790478333303005,2.449004306372869,1.5794577907628882,1.1235017445525126,1.0194738052420949,1.0508211556564364,0.890729304015366,0.8207486769029189,0.7160060418262462
