Month,DayOfWeek,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
1,Monday,0.7643121828858104,0.7322273530585485,0.7305854854341257,0.7511772418904282,0.8136138190525056,0.921999885981415,1.5348497805142238,1.3955874807593638,1.1728407730460066,1.1527735020808392,1.0538053702753547,0.9609486346274443,0.9150447522946239,0.8911464568724703,0.8727438572487316,0.8560515364004332,0.892241035288752,1.3148167151245653,1.394675332079129,1.1299241776409554,1.051981072914885,0.9785987115899891,0.9039849495467761,0.814069893392623
1,Tuesday,0.6324922965437345,0.6039064747172487,0.6061567262019221,0.6356769744923823,0.7172199859200368,0.8763203938575763,1.566289452899662,1.5017568171019113,1.2218865561776238,1.1528534174105263,1.0141387623299,0.9457730710370703,0.9031517823231305,0.8764920232081022,0.8493364459693324,0.8500229633714361,0.8991661674053615,1.463445332078956,1.6353035217389231,1.2445225605192107,1.0991906404794178,1.0013428407518001,0.8845967425384934,0.8189580509262423
1,Wednesday,0.575447078675544,0.5523182252801584,0.5587412315033881,0.579563230550994,0.6876838353086926,1.0541872044971097,3.4383287116670793,3.466493443181147,1.5900106673166736,0.899869202866229,0.8448816355044485,0.7665239750769266,0.728001015216946,0.690216851847431,0.6545586130729285,0.6445019343149611,0.6690329932942911,0.948750391072122,1.02855548952178,0.840795638587793,0.7896528284723122,0.7271415988913027,0.6620219653745685,0.602722238905174
1,Thursday,0.7243729277043598,0.6894522558306329,0.6949106254650493,0.7243084587716698,0.8105034217781426,1.0557002624422802,1.9813881772931465,1.7409405480038358,1.2554465055599977,1.102590666152109,1.013516090818818,0.9292981750815039,0.8821284059966852,0.8528165312669845,0.8149302884895196,0.81456496453761,0.8499798982286266,1.212768072119246,1.279106603857212,1.0410443250774297,0.9860093462044363,0.9041123120439607,0.8501733050266964,0.7899378322500463
1,Friday,0.7944508196968192,0.741561324405972,0.7472237532867689,0.7686686967076591,0.8334854358112485,0.9802748687551391,1.6022264188450455,1.4158722700617146,1.167086830937343,1.088367021773244,1.034585995126697,0.975672639324364,0.9254336426585708,0.8911940195112843,0.860809667091349,0.845292202413761,0.8854352088623035,1.3076837352754263,1.3241650176348516,1.096535376626819,1.0209479749286925,0.9755762575561802,0.8844472957384201,0.8330035269703298
1,Saturday,0.8827785576526554,0.8176467402850038,0.7875301478337299,0.7824315711863772,0.8247447587548478,0.892675794673987,1.0739002028600353,1.1840444542565203,1.3778903389470443,1.3272044887468917,1.1540028408735896,1.0620035240162122,0.9568828701987364,0.8944502992914479,0.8678827160750958,0.8493628861942708,0.8733811810869466,1.1792707869053225,1.3372766769276911,1.1191875601394614,1.0251888014595927,0.9698542490221482,0.9111206454864685,0.8492879071259275
1,Sunday,0.8495968724043391,0.7726310398880861,0.7427040462644342,0.7560437913354108,0.7877694022720034,0.8545180892189128,1.054539322895524,1.1602330708268018,1.2493145894093916,1.1982788231547,1.096107367461264,1.0246373100678852,0.9583632582452238,0.9208920642256265,0.8894412420451777,0.8865184889116491,0.9165953673113792,1.2685997639314777,1.5180330121219314,1.1891858134059443,1.0896873028859064,1.0252118683761857,0.926837493676736,0.8642605996640083
2,Monday,0.6938128876032146,0.6419837263051292,0.6284774619854309,0.6605134786902834,0.7365877380767359,0.8971287908033068,1.4476068243233078,1.3189213037004353,1.1532063590741137,1.1384066217794777,1.0701834425432284,1.043441640805563,1.0134511162471234,1.0131503085785332,0.988965372023884,1.0038854323859563,0.9921238525440808,1.1603054200528418,1.6560966194231508,1.1396399332206975,1.0227159924397005,0.9553952362092216,0.8650626933315951,0.7589377478529851
2,Tuesday,0.6408334412005822,0.5826871104521403,0.5637338542340837,0.6012638119108977,0.6914172971997663,0.8630635083136232,1.282765167115787,1.1556465562890528,1.0825949329850202,1.0721455384144691,1.0503681215016691,1.0352117924398787,1.0195847699289646,1.03904009915942,1.0305989966384643,1.0486108659582731,1.0675327426130548,1.2349740922480712,1.8741757961583572,1.2066697261740862,1.0927932910493718,1.0112064265345588,0.9194212039553941,0.8336608575250155
2,Wednesday,0.7048924560082588,0.6473286708944275,0.6285133236565733,0.6539109375848979,0.7344195108320202,0.8916487491364655,1.41922363406323,1.2099882792185108,1.0763247976030612,1.0647437340391674,1.0485364547352731,1.044220723273125,1.023076743951378,1.0191335936226529,1.0149110074438603,1.0431961251562123,1.0056585759638594,1.144134563886021,1.6876372922666125,1.1962648741374358,1.105261932298903,0.9935496891276167,0.859109996817536,0.7843143342828977
2,Thursday,0.6505752484591899,0.6206187694153519,0.6137715742053318,0.6418939831036288,0.6982305044074998,0.9039214712299349,1.6916851665755999,1.3853037487629578,1.1425645650005922,1.1018482077695797,1.0615598002391933,1.0284242662764171,0.99657258141552,0.978109608617073,0.957048369779109,0.9673497304298982,0.9877079090454046,1.1418003691066168,1.6008681265355562,1.143695574923676,1.0502497010083565,0.9768257595151941,0.8842969206726452,0.7750780435056722
2,Friday,0.7151563142121141,0.6702617097837963,0.6557077991720709,0.6910401234877264,0.755931319975543,0.8703178405685247,1.5710705944851504,1.2969518979221586,1.186925536500045,1.1521044032595948,1.083243958423126,1.0492647869536018,0.9973037176621528,0.9976645584211211,0.9944771317169004,0.9798630809786804,0.9881624184349534,1.1656058616576623,1.498090550983792,1.06093197149358,1.0012128258843103,0.943388094259625,0.8744975793599086,0.8008259244038609
2,Saturday,0.8135859964669987,0.7426690220009637,0.7263850971575398,0.734511000481773,0.7747550987634496,0.859322306086398,0.9748514533483219,1.0669343182913122,1.211787377549382,1.3224666773727318,1.2339168138750605,1.0824795246507146,1.0281997751726355,1.0431989722177615,1.01143407740485,0.9972057170387026,0.9919062148707243,1.1492211337722822,1.5241047053155616,1.084727798297736,1.0210052995021681,0.9377228199775173,0.8746426850810985,0.7929661153043199
2,Sunday,0.7713296200483682,0.7020299478398625,0.6519427333934426,0.6690654150480733,0.7012210022498799,0.7552181203812156,0.918119538563953,0.9926773571073454,1.161881809678697,1.2152048064850471,1.1439838885003328,1.0928180799339362,1.064572396417045,1.044449874866229,1.0263834233566185,1.0161704852830888,1.0168446066080743,1.1915768540443066,1.7533895662871926,1.2240020897761075,1.0954471531013794,1.0162716034818366,0.932545734918642,0.842853892629326
3,Monday,0.5808252796982512,0.5270639198520903,0.5010232611766061,0.5156742199949763,0.5765016409238586,0.7427517284260718,1.2294699218862593,1.1845287851398592,1.0145974280525918,1.0307554838151787,1.0372780017376908,1.0436769871237919,0.9977475900861021,1.0317684506137508,1.096252434620405,1.2003903628150594,1.3392656402485472,1.3478635047827678,1.6487640569732056,1.5051945431560914,1.2585494809574593,0.990212105365018,0.8434801586157766,0.7563650139385877
3,Tuesday,0.5996368789301214,0.5403197236737225,0.511845717828359,0.5250199273757862,0.592662297405013,0.7802896111947569,2.430608449207334,2.1831990080595167,1.2627978035603582,0.9852758834469934,0.8943849083340716,0.9006066778850413,0.8865689487202199,0.9521078735275884,0.9876450270126651,1.0697679567797362,1.1310114250287842,1.0502391285094326,1.2407891240811266,1.171574705517669,0.9889292356744311,0.8554601009653707,0.7728057745106723,0.6864538127712337
3,Wednesday,0.718145427427719,0.6506175908385691,0.624902496935618,0.6304826723125584,0.6944361108491981,0.8472609139144373,1.431096405887042,1.2358159827880302,1.0270351353899692,1.0457300086574146,1.034441082434019,1.023589312806974,1.0207349373837462,1.0754309421153234,1.1080376811842656,1.1659223575598088,1.2078893908094253,1.1434987956764353,1.3612799259405295,1.2499335693407505,1.1448359805593888,0.9365951501332899,0.8672929720648362,0.7549951569906481
3,Thursday,0.7017412879287651,0.6187927799785677,0.5700071118948855,0.5764689602795843,0.6411131885424477,0.7686767692045297,1.1819003884188743,1.1271935046838746,1.0197620572362727,1.0389416470633666,1.0321708656881643,1.0431379868510395,1.0381435701712325,1.0832220423688723,1.1206801674674252,1.201646355395225,1.328411859165173,1.254963040672959,1.444081519692869,1.3644540413905846,1.231767321969319,0.9663423942950374,0.8832394198495882,0.7631417197913415
