Month,DayOfWeek,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
1,Monday,0.7716148738606008,0.742977667634677,0.7391851113779526,0.7576255645543604,0.8215539828937545,0.9324238011292505,1.5336461624497186,1.3969778777014157,1.1720361428340274,1.1432172572664638,1.0444064053322886,0.980682376252239,0.9130976611623504,0.8838927069938031,0.8680184745180529,0.8551873710147643,0.8965421311554521,1.2991662621462576,1.3828750188066503,1.111014593960865,1.0412270168535978,0.9744144389656768,0.9081468991026743,0.8300702020331053
1,Tuesday,0.6448443712931333,0.6112067950068923,0.63160709680911,0.6482444215935029,0.7343726620674725,0.9064763317659569,1.6128845351831984,1.5184471830201232,1.198288514006106,1.117241247576509,1.0085733478079544,0.9379554491536485,0.8962379780524842,0.855953112414959,0.8183806464552564,0.8307010534425509,0.8895333844826543,1.4449258706261758,1.6257779843559481,1.2357845743410811,1.1029533957524837,1.0064721931279508,0.897441366641941,0.8256964850229057
1,Wednesday,0.576402989695721,0.5563191578518059,0.5581992193765707,0.5829682839091851,0.6934293590507182,1.0682032107770298,3.4986452863550053,3.5090303881108498,1.5890996221225546,0.9488193039544706,0.8368810376149083,0.754516437482359,0.7092009862862443,0.6750465352530187,0.6392955240360644,0.6300593487675774,0.6506654199239271,0.9236026057254837,1.007787582889948,0.8257648008216565,0.7797480568345584,0.71775078988696,0.6609609949404958,0.6076030583328877
1,Thursday,0.7386178756926054,0.7036489156259979,0.7057197270585136,0.7348818756854892,0.8173087101282069,1.0458665162778409,1.9984824723780614,1.7803854662483531,1.242102585223052,1.099942447809414,1.011794196212941,0.9308831103445392,0.8902140816956459,0.8536012816259072,0.8186109729878303,0.8204682987056537,0.8701250759430952,1.195648093705996,1.2598005509710484,1.0249449162379902,0.9508226760968049,0.8786004588163817,0.8401303330288196,0.7873993614998082
1,Friday,0.8168201643615546,0.7644441347965563,0.7614687828823007,0.7869682864780299,0.8530899500931848,0.9927101828960297,1.6212225376760088,1.4411030932799465,1.1730755241445097,1.0774462382392147,1.0245046459136555,0.9551371438465851,0.9008431188327278,0.8662700213827805,0.8355083251453097,0.8274429083860049,0.8687781692774424,1.288597865410407,1.32641680131227,1.0992081096781927,1.0073656353001326,0.9766531184331454,0.8888925318052212,0.846032710428793
1,Saturday,0.8916144996972648,0.8264637902440307,0.7958596361913287,0.7918666912364757,0.8386447995366837,0.8945965725116487,1.0687445705109642,1.1825940453312975,1.3789812304209332,1.314512859662516,1.1411988311790875,1.0492094663963987,0.9434216968963066,0.8823650196119723,0.8599742017005818,0.8413741543159502,0.8684149840734988,1.1646005212309474,1.3309142601416273,1.1179487719482981,1.028031695053571,0.9769826519598809,0.9321504725300761,0.8795345776186589
1,Sunday,0.869362689237244,0.79872868788226,0.7640860570904061,0.7768491315926681,0.8102429292629699,0.8835244568356442,1.0555886843230855,1.173428577672737,1.2476592184177908,1.1919612611965695,1.0908307550132845,1.0226944199014047,0.9576551909309738,0.9201152672971192,0.8851978932185239,0.8788787976234705,0.9042301099909772,1.2549524038476547,1.4928301368408896,1.1624138695406478,1.0673277156656749,1.0013893268477267,0.9175676477291531,0.8724847720411241
2,Monday,0.7225434036428406,0.6635979579505331,0.64240545051108,0.677040062669272,0.750214763356641,0.932591427378449,1.5112074304967749,1.34714714790478,1.1438201765285412,1.1335872229363482,1.0673454996827432,1.0394016648732929,0.9889332221567665,0.9817277696273524,0.9453372068527487,0.9640774384313507,0.956115110636242,1.1408229504763898,1.619834168629286,1.1340413480957647,1.0296228364405164,0.9666810893453407,0.8675304295393278,0.7743742218376175
2,Tuesday,0.7073138229446077,0.652975705911302,0.6272315980161519,0.6393595110836089,0.7287197478365158,0.889359181233928,1.3107645783663466,1.146578601199861,1.0818225118449019,1.0625381801005644,1.0344508200722766,1.014691504787438,0.9936022355891972,1.0076300828186577,0.9957871598755015,1.0160214587008407,1.0288143487249988,1.2024683311321362,1.8386296197097056,1.1687761653259376,1.0715312018007153,0.9988903856734407,0.9167498987361479,0.8652933485152146
2,Wednesday,0.7416167574444557,0.6800774089743573,0.653977429807172,0.6774045195415732,0.7603269834739438,0.9105433695964067,1.4162854960371791,1.197894706499707,1.0649734872952585,1.0568604817228082,1.0348798968579136,1.0274901437202166,1.0053208843071253,0.9906042695477968,0.9813592166861673,1.0005725748441796,0.9782775323989575,1.1149722425673365,1.667883006057239,1.1892785687987326,1.1160728440984828,1.0041888370179461,0.8858270037826625,0.84331233892238
